1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01,8.750000000000000000e+01
7.500000000000000000e+01,7.555128428351092396e+01,7.555193713712415615e+01,7.555329002146744699e+01,7.555532960909376072e+01,7.555803581649050216e+01,7.556138194079063908e+01,7.556533487888631839e+01,7.556985540350459019e+01,7.557489849338875842e+01,7.558041371696519661e+01,7.558634566833990220e+01,7.559263445393261804e+01,7.559921622749443770e+01,7.560602377064105895e+01,7.561298711535782502e+01,7.562003420420847988e+01,7.562709158321545999e+01,7.563408512160769703e+01,7.564094075186025634e+01,7.564758522272182972e+01,7.565394685725814838e+01,7.565995630736114208e+01,7.566554729572129645e+01,7.567065733595086385e+01,7.567522842140328976e+01,7.567920767328232046e+01,7.568254793887993515e+01,7.568520833123238845e+01,7.568715470214304730e+01,7.568836004137428120e+01,7.568880479584581167e+01,7.568847710387332484e+01,7.568737294080881384e+01,7.568549617386656791e+01,7.568285852540215330e+01,7.567947944541364791e+01,7.567538589551445227e+01,7.567061204804525687e+01,7.566519890530882719e+01,7.565919384509670920e+01,7.565265009969596122e+01,7.564562617640422104e+01,7.563818522821418355e+01,7.563039438376236490e+01,7.562232404585542156e+01,7.561404716790870850e+01,7.560563851746294972e+01,7.559717393560622156e+01,7.558872960064026358e+01,7.558038130372908370e+01,7.557220374356221271e+01,7.556426984630657273e+01,7.555665011632180494e+01,7.554941202231074726e+01,7.554261942278809272e+01,7.553633203400583795e+01,7.553060494278079773e+01,7.552548816605104776e+01,7.552102625844207751e+01,7.551725796864378992e+01,7.551421594494375711e+01,7.551192648981113109e+01,7.551040936608191600e+01,7.550967768281464032e+01,7.500000000000000000e+01
6.250000000000000000e+01,6.360186112963465632e+01,6.360317324592254806e+01,6.360589231823264811e+01,6.360999160220064397e+01,6.361543075897518662e+01,6.362215615943419067e+01,6.363010132072831482e+01,6.363918745765771945e+01,6.364932414350033696e+01,6.366041007849345590e+01,6.367233396352052210e+01,6.368497547563460870e+01,6.369820634096539891e+01,6.371189149933248075e+01,6.372589035353065157e+01,6.374005809478373408e+01,6.375424709432047621e+01,6.376830834945239701e+01,6.378209297096927344e+01,6.379545369717938286e+01,6.380824641855677015e+01,6.382033169577798759e+01,6.383157625299468663e+01,6.384185442754881734e+01,6.385104955703424423e+01,6.385905528469137238e+01,6.386577676460612452e+01,6.387113174908892432e+01,6.387505154193031132e+01,6.387748180295676548e+01,6.387838319140193022e+01,6.387773183802946875e+01,6.387551963863374738e+01,6.387175436442525722e+01,6.386645958781730315e+01,6.385967442517577553e+01,6.385145310109205496e+01,6.384186434161293988e+01,6.383099060653264445e+01,6.381892717324341646e+01,6.380578108670981408e+01,6.379166999182081810e+01,6.377672086565081599e+01,6.376106866802691542e+01,6.374485492923265895e+01,6.372822629370507741e+01,6.371133303822595195e+01,6.369432758241145365e+01,6.367736300830073759e+01,6.366059160460527266e+01,6.364416344975410311e+01,6.362822504631521525e+01,6.361291801774846988e+01,6.359837787681743038e+01,6.358473287338711799e+01,6.357210292782423267e+01,6.356059865482549753e+01,6.355032048124903099e+01,6.354135786044680856e+01,6.353378858468166612e+01,6.352767819647494463e+01,6.352307949930644071e+01,6.352003217239177957e+01,6.351856250814056182e+01,6.250000000000000000e+01
5.000000000000000000e+01,5.165101818167988768e+01,5.165300243615525488e+01,5.165711440716481206e+01,5.166331372117454634e+01,5.167153945572102458e+01,5.168171061451067771e+01,5.169372678346069705e+01,5.170746895863685211e+01,5.172280053940190925e+01,5.173956848414869825e+01,5.175760462504776171e+01,5.177672713690915884e+01,5.179674215365459133e+01,5.181744552404542503e+01,5.183862469625084657e+01,5.186006071859051758e+01,5.188153034142756326e+01,5.190280820275877716e+01,5.192366907763995698e+01,5.194389016927653557e+01,5.196325341749251692e+01,5.198154779844865203e+01,5.199857158801184909e+01,5.201413456015690429e+01,5.202806009128636333e+01,5.204018714144080349e+01,5.205037208408562321e+01,5.205849035751593590e+01,5.206443791292495860e+01,5.206813243680826275e+01,5.206951432857234607e+01,5.206854741791936902e+01,5.206521941069808435e+01,5.205954205633382514e+01,5.205155103456203136e+01,5.204130556386456874e+01,5.202888773860743044e+01,5.201440160628506248e+01,5.199797200036841360e+01,5.197974314791506600e+01,5.195987707425700819e+01,5.193855182965169348e+01,5.191595956472535534e+01,5.189230448282666686e+01,5.186780069804851934e+01,5.184267002767973054e+01,5.181713974727140481e+01,5.179144033538856462e+01,5.176580323355854318e+01,5.174045864498878444e+01,5.171563339341447119e+01,5.169154886103039814e+01,5.166841902195940150e+01,5.164644858519736914e+01,5.162583125852400201e+01,5.160674814255585119e+01,5.158936626199914599e+01,5.157383723926213293e+01,5.156029611397072188e+01,5.154886031058800455e+01,5.153962875529997234e+01,5.153268114272649569e+01,5.152807735799386535e+01,5.152585706271506183e+01,5.000000000000000000e+01
3.750000000000000000e+01,3.969802809973435842e+01,3.970070394260625335e+01,3.970624915737639782e+01,3.971460941807010414e+01,3.972570272596074403e+01,3.973942005647450770e+01,3.975562623625808101e+01,3.977416104951511500e+01,3.979484056599157782e+01,3.981745868752145867e+01,3.984178890873244683e+01,3.986758628575044128e+01,3.989458960458782144e+01,3.992252373840525337e+01,3.995110218002005809e+01,3.998002973296706131e+01,4.000900534116016871e+01,4.003772503385548731e+01,4.006588495927504567e+01,4.009318447703756760e+01,4.011932927657741743e+01,4.014403448614380210e+01,4.016702773488548672e+01,4.018805212905556346e+01,4.020686910261748892e+01,4.022326110258889287e+01,4.023703407037416468e+01,4.024801968215058423e+01,4.025607731408120316e+01,4.026109570169872853e+01,4.026299426718021834e+01,4.026172409330551716e+01,4.025726852854592153e+01,4.024964341381343758e+01,4.023889692774363880e+01,4.022510905381747648e+01,4.020839067895747121e+01,4.018888233929122578e+01,4.016675263439277188e+01,4.014219633633636874e+01,4.011543222421021682e+01,4.008670067823724992e+01,4.005626107027860883e+01,4.002438898921678145e+01,3.999137334053037307e+01,3.995751335931765880e+01,3.992311557516259057e+01,3.988849076563994345e+01,3.985395093304786940e+01,3.981980633623598465e+01,3.978636260629986765e+01,3.975391797157197260e+01,3.972276061386774160e+01,3.969316617447324802e+01,3.966539542499349835e+01,3.963969211500678114e+01,3.961628100557680199e+01,3.959536609510772820e+01,3.957712904184510450e+01,3.956172778554186920e+01,3.954929536944835178e+01,3.953993896292640642e+01,3.953373909062315050e+01,3.953074906703726299e+01,3.750000000000000000e+01
2.500000000000000000e+01,2.774214249390379550e+01,2.774553610505450862e+01,2.775256886599993322e+01,2.776317206557004269e+01,2.777724197067361089e+01,2.779464064557507186e+01,2.781519705123227482e+01,2.783870843202096168e+01,2.786494198155697433e+01,2.789363678444128425e+01,2.792450602908768786e+01,2.795723948457939656e+01,2.799150623178603325e+01,2.802695763578186217e+01,2.806323054299066655e+01,2.809995068251283357e+01,2.813673624685581487e+01,2.817320162290963381e+01,2.820896123962426216e+01,2.824363349459830275e+01,2.827684471785543963e+01,2.830823312762104038e+01,2.833745273009050791e+01,2.836417711315385759e+01,2.838810308295531826e+01,2.840895409211944411e+01,2.842648340956758091e+01,2.844047698411387870e+01,2.845075595747738717e+01,2.845717878692954272e+01,2.845964294344276269e+01,2.845808615777580641e+01,2.845248719427166506e+01,2.844286614005152813e+01,2.842928420554329350e+01,2.841184304065218669e+01,2.839068357912058360e+01,2.836598443150029070e+01,2.833795985445152965e+01,2.830685733059185694e+01,2.827295479868460149e+01,2.823655757845361691e+01,2.819799503764970083e+01,2.815761705114832125e+01,2.811579030281825098e+01,2.807289448072502225e+01,2.802931841499544419e+01,2.798545620549010948e+01,2.794170338345177029e+01,2.789845314767010365e+01,2.785609271159612277e+01,2.781499979343429274e+01,2.777553927667810996e+01,2.773806006402431734e+01,2.770289214321359950e+01,2.767034387923729710e+01,2.764069954362280512e+01,2.761421708823080579e+01,2.759112616822425679e+01,2.757162641663315128e+01,2.755588597124953409e+01,2.754404025349320762e+01,2.753619100530353947e+01,2.753240557312002679e+01,2.500000000000000000e+01
1.250000000000000000e+01,1.578258464484027357e+01,1.578672914083996837e+01,1.579531814025410874e+01,1.580826800448419256e+01,1.582545244184414379e+01,1.584670349948457613e+01,1.587181288588183747e+01,1.590053363978131173e+01,1.593258213695513525e+01,1.596764043197691052e+01,1.600535893022095379e+01,1.604535938264179151e+01,1.608723819257602372e+01,1.613057001989006167e+01,1.617491166330524877e+01,1.621980619676986635e+01,1.626478733041475522e+01,1.630938396108653521e+01,1.635312487186526198e+01,1.639554353453824120e+01,1.643618296392094180e+01,1.647460056842044196e+01,1.651037293752090207e+01,1.654310050415626776e+01,1.657241201838883171e+01,1.659796876859647696e+01,1.661946848758428885e+01,1.663664888375897988e+01,1.664929074171881496e+01,1.665722054230218419e+01,1.666031255917397402e+01,1.665849039726382941e+01,1.665172794759052977e+01,1.664004974296247141e+01,1.662353070944314837e+01,1.660229531902284350e+01,1.657651615931905553e+01,1.654641194604245769e+01,1.651224501312706394e+01,1.647431832358380532e+01,1.643297205107783654e+01,1.638857978780694680e+01,1.634154443835098292e+01,1.629229386174312566e+01,1.624127632506798946e+01,1.618895583151677542e+01,1.613580738410215432e+01,1.608231224333012932e+01,1.602895323322469423e+01,1.597621014539340756e+01,1.592455528553844601e+01,1.587444920117844482e+01,1.582633662354424509e+01,1.578064265087211915e+01,1.573776919479625036e+01,1.569809170639779516e+01,1.566195619383288928e+01,1.562967653941124091e+01,1.560153212061252859e+01,1.557776573682542853e+01,1.555858184159320423e+01,1.554414507886247243e+01,1.553457912907780525e+01,1.552996584407857306e+01,1.250000000000000000e+01
0.000000000000000000e+00,3.818541997393209986e+00,3.823477691576068871e+00,3.833706553682924234e+00,3.849129366110425554e+00,3.869596287896643005e+00,3.894908019106550157e+00,3.924817346738836310e+00,3.959031097169230851e+00,3.997212486583861857e+00,4.038983867560186347e+00,4.083929867687678517e+00,4.131600913020276877e+00,4.181517125242050881e+00,4.233172576708437163e+00,4.286039882085788122e+00,4.339575099227443111e+00,4.393222905360456565e+00,4.446422007768537021e+00,4.498610741181381378e+00,4.549232797238215831e+00,4.597743024962468006e+00,4.643613235429617347e+00,4.686337939009618481e+00,4.725439939966758374e+00,4.760475711058092863e+00,4.791040470264004369e+00,4.816772883065086219e+00,4.837359316836256973e+00,4.852537578977669241e+00,4.862100077284854827e+00,4.865896349659830200e+00,4.863834920368519832e+00,4.855884451404039126e+00,4.842074169801581895e+00,4.822493564602901017e+00,4.797291360204585686e+00,4.766673785661227569e+00,4.730902171744221008e+00,4.690289918845791384e+00,4.645198888831775008e+00,4.596035282431817137e+00,4.543245070506896965e+00,4.487309052434131473e+00,4.428737617837642304e+00,4.368065288992156070e+00,4.305845120522898917e+00,4.242643030670830484e+00,4.179032134571569301e+00,4.115587144965806132e+00,4.052878899759751796e+00,3.991469069171666550e+00,3.931905088117062963e+00,3.874715352244466171e+00,3.820404708906179003e+00,3.769450267544864897e+00,3.722297547666866269e+00,3.679356976939101465e+00,3.641000747066423848e+00,3.607560031070714324e+00,3.579322562430254262e+00,3.556530574249013643e+00,3.539379095202767722e+00,3.528014607441289474e+00,3.522534034734871256e+00,0.000000000000000000e+00
-1.250000000000000000e+01,-8.150841627254653332e+00,-8.145066912095677125e+00,-8.133098979700694287e+00,-8.115053387178880584e+00,-8.091104681701258627e+00,-8.061485064615792950e+00,-8.026482622887286311e+00,-7.986439092923192540e+00,-7.941747164674396231e+00,-7.892847326146197773e+00,-7.840224250956124408e+00,-7.784402735084364089e+00,-7.725943193514289042e+00,-7.665436733015753568e+00,-7.603499823836550320e+00,-7.540768600391250409e+00,-7.477892829034520794e+00,-7.415529589434514790e+00,-7.354336724683391502e+00,-7.294966123779363265e+00,-7.238056908181168758e+00,-7.184228601412034010e+00,-7.134074366848267346e+00,-7.088154403528885261e+00,-7.046989592768953869e+00,-7.011055489298891885e+00,-6.980776749393474034e+00,-6.956522084873174805e+00,-6.938599825936100807e+00,-6.927254167563719811e+00,-6.922662163891013520e+00,-6.924931522689376173e+00,-6.934099238308024660e+00,-6.950131086441666106e+00,-6.972921988406558746e+00,-7.002297236680181669e+00,-7.038014557801570703e+00,-7.079766973809588748e+00,-7.127186409670098755e+00,-7.179847982011856367e+00,-7.237274894268105108e+00,-7.298943855259905078e+00,-7.364290932506170506e+00,-7.432717748161534743e+00,-7.503597924433579536e+00,-7.576283686505043136e+00,-7.650112534170857792e+00,-7.724413898368103659e+00,-7.798515705198838965e+00,-7.871750777613501171e+00,-7.943463013276361728e+00,-8.013013285931705809e+00,-8.079785026512714907e+00,-8.143189448967259381e+00,-8.202670394053722447e+00,-8.257708771974945350e+00,-8.307826591468714383e+00,-8.352590568752406242e+00,-8.391615314437062878e+00,-8.424566100146993364e+00,-8.451161209119593565e+00,-8.471173876549894288e+00,-8.484433815742150387e+00,-8.490828373235421722e+00,-1.250000000000000000e+01
