0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.511361750211246503e-10,6.801307320550069329e-10,6.774033223826255753e-10,6.715342001776896153e-10,6.637048643616380998e-10,6.540431198633063250e-10,6.426286497986885028e-10,6.295526257615237426e-10,6.149208555712815015e-10,5.988538114605173108e-10,5.814863629976921409e-10,5.629673359429917808e-10,5.434588886955092087e-10,5.231356788073183666e-10,5.021838045044349679e-10,4.807994908831310441e-10,4.591875346093892607e-10,4.375594784388982670e-10,4.161315447372684594e-10,3.951223365568525916e-10,3.747503259769141314e-10,3.552311842494397089e-10,3.367749890900476263e-10,3.195833559574573208e-10,3.038465695743411935e-10,2.897407703581200828e-10,2.774252587220532798e-10,2.670400023523924124e-10,2.587033970267328347e-10,2.525103414481755536e-10,2.485306844765515472e-10,2.468080941597807374e-10,2.473593659430063463e-10,2.501742001535777857e-10,2.552154499444700429e-10,2.624198382070084433e-10,2.716991215526134719e-10,2.829416613979794468e-10,2.960143636920718383e-10,3.107649279284674073e-10,3.270243561953772491e-10,3.446096330371365331e-10,3.633265366753307161e-10,3.829724899957832396e-10,4.033393970337102539e-10,4.242164005289407971e-10,4.453925046824697045e-10,4.666590127981536484e-10,4.878117669417040189e-10,5.086531241190630491e-10,5.289936795085351935e-10,5.486537179173904037e-10,5.674644027542105315e-10,5.852686998386083622e-10,6.019220704497144664e-10,6.172929394293591269e-10,6.312629804412151283e-10,6.437272396140329955e-10,6.545941138628250151e-10,6.637850363035623536e-10,6.712307168022424530e-10,6.768041232978614962e-10,6.791932325570207497e-10,6.492110576343952196e-10,0.000000000000000000e+00
0.000000000000000000e+00,1.102797192655696496e-19,-6.845250441121325221e-20,-1.177293078622222169e-19,5.020547912472224882e-19,3.371927320817287544e-19,-2.964243084114402324e-19,-9.307196370069027020e-19,-3.129836370941392935e-19,3.345887675134118233e-19,3.855058701191134418e-19,1.444613037180984122e-19,4.273492149954146233e-19,4.790608245794734249e-19,5.261238859161373492e-19,-2.372746907593046060e-20,8.755144559551203303e-20,6.243479647416294661e-19,1.121958624750334244e-18,1.690467658843995008e-19,-1.267691511865079798e-19,-4.364328988921656967e-20,7.792703114739563119e-20,-7.528170754845104869e-21,5.030829767486259016e-20,3.628047253882081503e-19,9.066974848377502253e-20,2.746181731033173169e-19,-1.376850401400640095e-19,-2.820355016560803160e-20,-1.682137950075586019e-19,-3.110000579852371331e-19,-5.460914055177080225e-19,-3.485275880155428926e-19,-2.569835096242993199e-19,-5.831772211009104653e-19,-4.282074148809383895e-19,-1.535090052582034289e-19,-4.464955510438732783e-20,-2.391379150890803008e-19,2.210540925374460098e-19,3.749915773529519070e-19,1.287506623438787576e-20,-4.205510311311475653e-20,8.361265708777886692e-20,4.629564452336785291e-19,2.130606326880398268e-19,1.278807785322026799e-19,-2.201650284753163587e-19,2.749151309432238538e-19,5.782054520291604924e-20,-6.503087180738765323e-20,4.290254965067533338e-20,6.359844314062957520e-19,4.922957143803218677e-19,2.301812034163561171e-19,1.626940187799922482e-19,3.323016131197027018e-19,-2.135788613418042987e-19,-2.401015805027045780e-19,-3.966761171110295275e-19,-5.506045029397973415e-20,-7.131951241432204613e-20,2.548659272561635690e-19,1.207650607102918284e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.230608327034996549e-19,1.422006191039909876e-19,2.600804738376978555e-19,5.235507338256380184e-19,8.881884914512636780e-19,7.860531924968911389e-20,-3.347368328430588152e-19,-2.440315155929440125e-19,1.027027448545839161e-20,-4.381062852713604717e-19,-6.996459057096018680e-20,3.313164410101520458e-19,8.876268358153401722e-19,6.765886597249924980e-19,4.187308201932246279e-19,-4.032723913576512199e-19,1.411792578426411367e-19,1.672972788888498472e-21,-3.072818811318112737e-19,-4.173332985483162877e-19,2.335271489941331141e-19,3.794707603699265519e-19,2.302655758388365260e-19,7.500261680977565715e-19,1.817200000493244378e-19,4.077934245437422195e-19,1.818473858636576040e-19,4.538458779670194823e-19,-4.953289856865538202e-19,-8.304893350032397856e-21,-3.195531055190354392e-19,-4.475344898932398811e-19,-1.696150389652234308e-19,-2.997702539892172294e-20,-9.104446130126154406e-20,-1.838177300827589160e-19,7.034823693906228103e-19,9.846758011831241442e-21,2.815325758436480752e-19,5.307720205732259500e-19,5.807899778530824274e-19,-1.681327313075284052e-20,2.469051410409532307e-20,3.987829461312020890e-19,-5.848745957178692781e-20,8.432196446304308815e-20,-4.649789018313706817e-19,-2.500017950616220589e-19,-1.054766950387804944e-19,2.159508017483001055e-19,-4.486726904161128472e-19,1.436572841626968693e-19,8.237395412048070797e-19,7.943249986224214156e-19,2.820685888805824371e-20,4.112560025878891933e-19,2.114836128502074796e-19,2.724236629382141344e-20,-3.463405224759526875e-19,5.781992481745663447e-20,-3.292642059104079841e-19,4.005870270471802424e-20,-1.070040840398596600e-19,1.478866586346804998e-19,0.000000000000000000e+00
0.000000000000000000e+00,-4.898894459784051102e-20,3.030855938843297643e-19,-4.753641544219739442e-20,1.059552190231424209e-19,4.347396601782696490e-19,5.465281568811360211e-19,-9.840471439175838431e-20,-1.190312901463806824e-19,-7.635356818619726195e-19,-5.741824591200088423e-19,-1.230183006988862758e-20,5.420167138202718082e-19,3.099718724838337197e-19,8.962030444062899631e-19,5.637426126089770801e-19,2.753281008640409529e-19,-5.593808892389849651e-19,-3.161120341708148441e-19,-7.507681491072166373e-19,8.749916519585926745e-20,5.781413455316876328e-19,1.178864721786072921e-19,-5.901602798320831249e-20,1.424272665918305172e-19,5.818884737065528482e-19,-2.098524126822529090e-19,5.861170209979239256e-19,-2.654918894050197625e-19,-1.200867726079983457e-19,-3.060435917548193913e-19,1.485484031247229220e-19,-5.958942958383007128e-19,-2.829685613870401312e-19,2.027287332469462347e-19,-5.665194579253175940e-19,8.602678370551487819e-23,1.638380095671530855e-19,3.630164836250217254e-19,-3.193744345067239853e-19,4.165946262613064340e-19,8.868368783303520308e-20,-6.140988867593677458e-20,4.411767797051573104e-19,-1.223896434333459748e-20,-1.965132981242227847e-20,-2.053633034979276278e-19,3.420743384667104472e-19,-5.982170189983496145e-19,-1.237094101006743304e-19,-4.349563814987585423e-20,2.282770336462590474e-20,-4.235164736271501695e-21,6.321413502803743855e-19,2.244207176305368324e-19,2.572432443366409706e-19,2.598902222968106591e-19,1.949863227134498956e-19,-6.208321369455493911e-19,-4.319868030996931729e-20,-2.081484206203936720e-19,-4.846285772825678542e-20,-3.996837458182723362e-19,9.936093517986968431e-20,-1.806033062223778504e-19,0.000000000000000000e+00
0.000000000000000000e+00,-4.189504366458574568e-19,-1.762258664207472280e-19,1.605028173373392779e-19,-3.106724944626661341e-19,2.521246507061628353e-21,-1.556853174498304447e-19,-4.847278389560742175e-20,-4.905181032439454112e-19,-6.016878688486221186e-19,-3.982312166626292196e-19,6.579328417797777884e-19,4.977592423262346155e-19,-1.157887421451728139e-19,-2.938774193053894602e-19,4.559576700708673619e-19,-1.883377551424783666e-19,1.263348813649176403e-19,-1.630538423464528153e-19,1.821964560821549817e-19,-1.292155378481335591e-19,1.802492729202051546e-19,-4.581157842890182111e-19,-6.613606782381975351e-19,2.774893170094888759e-19,-2.412356451225147790e-19,1.168971641659938710e-20,-2.576435997531166359e-19,3.930530660280472663e-19,-5.367872779877115672e-19,1.402236574399892514e-19,-1.151435412673814523e-20,-2.795208725939191119e-19,-1.299401480647300114e-19,-3.627021549922515749e-20,-1.655089144045102014e-19,-6.893392352771911431e-19,-1.105444170615866185e-20,-4.588800991750172087e-19,-1.020740875890436151e-20,-1.317566366898964602e-19,-3.097592870664075916e-19,-2.400081090934860859e-19,7.013498977714611050e-20,2.798600166450658532e-19,-5.891527738459935372e-19,4.597693183335117134e-19,1.856693738839588684e-19,1.678819921843482687e-19,-4.490970340703525504e-19,8.059551580349169847e-20,-2.058290061827949824e-19,-1.000772735903406063e-19,-3.938703204732496577e-20,5.133152009259068539e-20,1.067691647458946002e-19,2.800734292431045344e-19,-5.163095947433488141e-19,-4.531394657238991966e-19,-4.347826735701224065e-19,-7.219632386362825546e-21,-6.587600223923308160e-19,4.025391732928053877e-20,1.218933350658141582e-19,1.813841647206279085e-19,0.000000000000000000e+00
0.000000000000000000e+00,-8.757394232323406115e-19,-3.179549925755829898e-19,3.207806415480641323e-19,4.675158647700708176e-19,1.475094642753563192e-19,1.791937904585874913e-19,-2.918855683903617696e-19,-3.069634165959783580e-19,-4.391865831513547258e-19,-1.312470934325637951e-19,2.965012362084076640e-19,2.235736846832825321e-19,-7.893073210266747497e-19,-6.154554629639547112e-19,-5.058060553251504687e-19,-4.616752458624104583e-19,-7.839715924854014447e-19,1.804246352100663964e-20,-3.073472284002029629e-19,-8.139953535889324137e-20,-3.305546076659907073e-19,-6.345103955547262567e-19,-1.977391797920263717e-19,4.383395502041004255e-20,1.088900558364805631e-19,-7.736388658636952995e-19,3.187424685187334721e-19,-1.734299959503179944e-19,-1.084334521383512918e-19,-1.757858063348690172e-19,5.873577919167534672e-19,3.632778726985884821e-19,1.777379525804941626e-19,5.516103545646618232e-19,1.937124645701182330e-19,5.027339065301285239e-19,-2.335693352053733185e-19,5.382629682005061686e-20,-1.682617714830866775e-19,2.900657710427451087e-19,-3.618551220449972745e-19,-6.390433453115168484e-19,-3.583015541334694676e-20,-4.424059700954111095e-19,-3.012889575938645882e-19,-3.082356203780849146e-19,4.218224077326415689e-19,-4.054746304916029447e-19,-3.135717625096644961e-19,-3.283096394835217902e-19,-2.712209423275620322e-19,-3.773531780017908011e-19,-4.319040850384378702e-19,-3.524087194496416985e-19,-1.334507025844050608e-19,-5.141423815384598816e-20,-2.672852169730347265e-19,-4.477826440770057894e-19,8.330701385144052319e-20,-2.815325758436480752e-19,-1.809474133571999099e-19,-1.979939514206927043e-20,4.308088979074176615e-19,-8.138795483031749899e-20,0.000000000000000000e+00
0.000000000000000000e+00,-5.688223287506652230e-19,-3.576530445332278940e-19,-5.792911265831363413e-20,-4.744707993604166743e-21,4.509391652945081430e-19,3.019275410267555255e-19,-1.812518158226194241e-20,-5.454759831419685699e-20,6.318998135415089014e-20,-4.441430493817724676e-19,-4.767074957367600611e-19,-2.411496183388092641e-19,-1.074871575175906282e-19,-7.504678825448598883e-20,-2.491964313377251173e-19,-9.546061315555964821e-19,-4.615485838311132760e-19,-2.003232920256420302e-19,-3.633804430945450576e-20,-3.426248271643644872e-19,1.016439536705160407e-19,3.214423860381065545e-20,-1.147729643529576959e-19,3.434453903320170906e-21,-5.802175688691957323e-19,-4.162769889060860713e-19,-3.667454138264107742e-19,1.526181317384838181e-19,-3.931093143097008722e-19,1.565621288991366541e-19,2.531569721106290138e-19,2.738695746489568268e-19,4.195658590215969094e-19,3.444909466262841176e-19,4.648688868099011291e-19,-1.603009852678763392e-19,1.628420841096392402e-19,-5.256302658855963299e-19,-1.018954165767321611e-19,-1.705911120880360034e-19,-3.533847925724542711e-19,-3.839606967348643861e-19,-4.469786245216042465e-19,-1.356079896219433570e-19,-5.675964470828616360e-19,1.453505228765929170e-19,-2.336119350069197994e-19,-7.301419869429006158e-20,-9.325799662045344612e-20,-4.557103430677140066e-20,-2.709645163376705936e-19,-5.887739251254442505e-19,-3.818431143667286353e-19,-5.946171289725188380e-19,-2.980695706498082045e-19,-3.971327208091587988e-19,-3.698953175990127035e-19,-3.235268811817401842e-20,3.011665348632067401e-19,9.638970241957920890e-20,-2.312399946004239926e-19,1.951550675584107133e-19,9.926167350636332098e-22,-1.792996695769942788e-19,0.000000000000000000e+00
0.000000000000000000e+00,-1.335863602048637574e-19,-2.019842706956485098e-19,-5.803896224366067620e-19,-4.644916924505769484e-19,1.116826175844595846e-19,1.009226521763698006e-19,-2.674969752098483016e-19,2.728769579138931936e-19,5.486258869145704993e-19,-4.971686353688717537e-20,-3.178921268490289597e-19,-3.185704149513224424e-19,1.580576714466325281e-19,1.016439536705160407e-20,-2.486885424416175583e-19,-3.097601142470201446e-19,7.487804340952517118e-20,7.838446202613745550e-19,3.655807435239361112e-19,3.211942318543406462e-19,2.766389753397843635e-19,2.120957265034967201e-19,-4.955142741437656984e-19,-7.502991376998990707e-19,-2.978644298578950536e-19,-2.194609426776688785e-19,-6.886113163381444788e-20,-2.206785525393469352e-19,-1.289210615500646813e-19,-1.655684714086140194e-20,1.044960724225988801e-19,2.666896469319965466e-19,1.088569686119784420e-19,2.422646578045307454e-20,-4.238142586476692595e-19,-2.088796482818905485e-19,-4.704473928609587477e-19,-4.653188730631299761e-19,-5.770808999863946513e-19,-3.523657060577889411e-19,-4.718238214002469857e-20,-2.106597409601046640e-19,-1.668654906090971668e-19,-3.964114193150125587e-19,3.827728653752382384e-19,-3.532226651723938777e-20,4.396051365413065578e-20,2.253107639696438902e-19,6.180801070475854680e-19,1.710146285616631536e-19,-6.037657465473553241e-19,-1.867707648695732248e-19,-4.848403355193814292e-19,-2.065900123463437679e-19,-5.579432493343678030e-19,-1.898214069686687908e-19,-2.766422840622345756e-19,1.467021359975045642e-19,1.729667748072882989e-19,-5.319763955451031583e-20,-3.379529110646649868e-20,1.914492984141731493e-19,-7.898582233146350662e-20,-2.351972266508776770e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.561745269852224588e-19,3.334265787527748194e-19,-1.990130379353580344e-19,-1.364781836263491421e-19,1.677125235563514671e-19,1.071496678276689929e-19,-1.277299214679883214e-19,1.438301649107204521e-19,4.261435992526185854e-19,6.570461041631209427e-19,2.609655570931295951e-19,2.199737946574517556e-19,-5.622611321318946075e-19,-7.260776350031213143e-19,-6.978691217538379645e-19,6.564505341220827628e-20,4.215676361039752363e-19,5.701375459246245370e-19,5.836057006582129336e-19,2.762187675886074254e-19,1.400185166480761006e-19,-1.316275965143381878e-19,-3.924277174849571774e-19,-2.302275255306590867e-19,3.494010907423988899e-19,4.538376061608939520e-19,-6.467890645674633995e-20,-2.817972736396650441e-19,4.845293156090614908e-20,-2.254034081982498293e-19,-2.465659969898064893e-20,1.498454223252060694e-19,3.614183706815692759e-19,-1.072423120562749320e-19,-8.642383039954033147e-21,-1.490380940473543143e-19,-1.242623803401660294e-19,9.059282068680759095e-21,1.378082900513344106e-19,4.328470709367483217e-20,2.751202717351370047e-19,4.004745304838730306e-19,-3.978474048584046147e-19,-3.881958614711358878e-19,-2.786606047568639631e-20,6.860636000514811535e-21,-2.275979183633530117e-19,2.187040724171828582e-19,5.152491491980558326e-19,-2.738464135918053420e-19,-6.352747104407252543e-20,-3.659182332138577465e-19,-4.023406499457926611e-20,-6.783873639669890567e-19,1.272269956555560806e-19,-4.149137952565986817e-21,4.961098441848038783e-19,9.800435897528271892e-20,2.308164781267968424e-20,-1.312504021550140072e-19,2.499276589992219938e-19,-5.190723779892759265e-20,-8.532533454606991072e-20,-1.718153393946144844e-19,0.000000000000000000e+00
