,radius,thickness,mass,restitution,lateralFriction,spinningFriction,rollingFriction,starPosition,starVelocity,side
23,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.45]","([0.03, 0.03, -0.0], [-1.02, 0.77, -0.07])",DownSide
24,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.11]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",DownSide
25,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.22]","([-0.0, -0.04, -0.0], [1.38, -0.08, 0.08])",UpSide
26,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.65]","([0.04, 0.02, -0.0], [-0.6, 1.34, 0.09])",UpSide
27,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.99]","([0.07, -0.0, -0.0], [0.03, 2.04, -0.18])",UpSide
28,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.08]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
29,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.43]","([0.27, -0.06, -0.61], [-2.25, 3.98, -1.34])",DownSide
30,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.68]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",UpSide
31,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.35]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
32,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.13]","([-0.0, -0.0, -0.0], [-0.0, -0.0, 0.0])",DownSide
33,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.41]","([-0.04, -0.02, -0.0], [0.66, -1.19, 0.08])",UpSide
34,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.52]","([-0.07, 0.08, -0.0], [-2.22, -2.56, -0.76])",DownSide
35,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.88]","([-0.0, 0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
36,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.14]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
37,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.04]","([-0.06, 0.39, -0.11], [-5.92, -1.62, -2.07])",DownSide
38,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.57]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",DownSide
39,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.87]","([0.08, -0.04, -0.0], [1.29, 2.34, 0.35])",UpSide
40,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.1]","([-0.04, -0.05, -0.0], [1.55, -1.08, -0.16])",DownSide
41,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.97]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",DownSide
42,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.16]","([-0.06, -0.06, -0.0], [1.91, -1.81, -0.34])",DownSide
43,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.89]","([0.0, -0.0, 0.0], [-0.0, 0.0, 0.0])",UpSide
44,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.21]","([0.02, 0.08, -0.0], [-2.29, 0.51, 0.25])",DownSide
45,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.49]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",UpSide
46,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.53]","([-0.12, -0.08, -0.25], [-3.17, -0.03, 3.09])",DownSide
47,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.91]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
48,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.28]","([-0.35, 0.11, -0.16], [-2.73, -5.17, 2.55])",DownSide
49,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.71]","([0.0, 0.0, 0.0], [-0.0, 0.0, -0.0])",DownSide
50,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.09]","([0.0, 0.0, 0.0], [-0.0, 0.0, -0.0])",UpSide
51,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.94]","([-0.08, 0.02, -0.0], [-0.69, -2.25, -0.26])",DownSide
52,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.01]","([-0.05, 0.01, -0.0], [-0.45, -1.48, -0.1])",UpSide
53,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.43]","([0.0, -0.0, 0.0], [0.0, 0.0, -0.0])",DownSide
54,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.0]","([0.04, 0.01, -0.0], [-0.45, 1.13, 0.07])",DownSide
55,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.91]","([0.07, -0.07, -0.01], [2.07, 2.05, 0.44])",DownSide
56,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.19]","([0.0, -0.0, -0.0], [-0.0, 0.0, 0.0])",UpSide
57,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.6]","([-1.91, 1.7, -0.0], [-3.34, -3.76, 0.74])",SideSurface
58,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.68]","([-0.0, -0.0, 0.0], [0.0, 0.0, 0.0])",DownSide
59,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.83]","([-0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
60,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.55]","([0.0, -0.0, 0.0], [0.0, 0.0, -0.0])",UpSide
61,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.39]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
62,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.33]","([0.0, 0.0, 0.0], [-0.0, -0.0, -0.0])",UpSide
63,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.64]","([0.03, -0.04, -0.0], [1.34, 0.85, 0.11])",DownSide
64,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.51]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
65,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.6]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
66,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.15]","([-0.0, -0.0, 0.0], [0.0, -0.0, 0.0])",DownSide
67,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.97]","([0.0, -0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
68,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.17]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",DownSide
69,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.53]","([-0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
70,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.49]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",SideSurface
71,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.34]","([0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
72,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.5]","([0.05, 0.08, -0.0], [-2.22, 1.58, -0.38])",UpSide
73,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.42]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
74,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.65]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
75,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.87]","([-0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",UpSide
76,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.46]","([-0.0, 0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
77,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.36]","([0.63, 1.4, -0.0], [-2.79, 1.26, 0.0])",SideSurface
78,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.15]","([-0.07, -0.01, -0.0], [0.27, -2.26, -0.23])",DownSide
79,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.68]","([-0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
80,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.83]","([0.24, 0.15, 0.23], [-1.12, 5.08, -2.37])",DownSide
81,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.9]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
82,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.31]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
83,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.39]","([0.0, 0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
84,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.82]","([0.08, -0.01, -0.0], [0.2, 2.42, -0.28])",UpSide
85,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.81]","([0.11, 0.03, -0.01], [-1.19, 3.09, -0.64])",UpSide
86,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.24]","([0.12, 0.01, 0.01], [-0.47, 3.43, 0.75])",DownSide
87,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.31]","([0.66, -3.29, 0.0], [6.58, 1.33, 0.0])",SideSurface
88,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.45]","([0.0, -0.0, 0.0], [0.0, 0.0, -0.0])",UpSide
89,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.71]","([-0.06, -0.09, 0.0], [2.5, -1.86, -0.55])",UpSide
90,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.46]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
91,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.88]","([-1.1, -1.91, 0.0], [3.82, -2.2, -0.0])",SideSurface
92,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.02]","([0.0, -0.0, -0.0], [-0.0, -0.0, -0.0])",DownSide
93,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.69]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
94,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.51]","([0.06, -0.03, -0.0], [1.02, 1.87, -0.21])",DownSide
95,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.11]","([0.01, 0.06, -0.0], [-1.87, 0.35, -0.16])",UpSide
96,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.1]","([0.04, 0.01, -0.0], [-0.33, 1.35, -0.08])",DownSide
97,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.96]","([0.02, 0.04, -0.0], [-1.18, 0.75, -0.09])",UpSide
98,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.19]","([0.02, -0.06, -0.0], [1.87, 0.64, 0.17])",DownSide
99,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.6]","([-0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
100,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.09]","([0.13, 0.18, -0.41], [-1.49, 3.9, 1.14])",UpSide
101,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.89]","([-0.08, -0.05, -0.0], [1.3, -2.48, -0.4])",DownSide
102,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.28]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",DownSide
103,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.17]","([0.0, -0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
104,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.31]","([-0.09, -0.03, -0.0], [0.95, -2.66, -0.41])",UpSide
105,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.78]","([-0.11, 0.1, -0.11], [3.38, -1.5, -3.97])",UpSide
106,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.15]","([0.0, 0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
107,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.95]","([0.08, -0.04, -0.0], [1.25, 2.27, 0.33])",DownSide
108,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.84]","([-0.28, 0.31, -0.62], [-4.36, 1.29, 3.35])",DownSide
109,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.98]","([-0.02, 0.1, -0.0], [-2.87, -0.72, 0.47])",DownSide
110,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.0]","([-0.0, -0.0, 0.0], [0.0, 0.0, 0.0])",UpSide
111,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.35]","([0.02, -0.03, -0.0], [1.02, 0.63, -0.06])",DownSide
112,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.82]","([0.39, -0.04, 0.39], [-1.88, 5.08, 3.07])",DownSide
113,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.48]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",DownSide
114,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.21]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
115,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.31]","([-0.0, 0.0, 0.0], [-0.0, 0.0, 0.0])",DownSide
116,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.37]","([0.21, 0.16, 0.26], [-4.35, 2.29, 1.28])",DownSide
117,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.26]","([0.0, -0.0, 0.0], [0.0, 0.0, 0.0])",SideSurface
118,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.72]","([-0.07, -0.05, -0.0], [1.41, -1.96, 0.28])",DownSide
119,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.62]","([-5.55, 0.56, 0.0], [-1.11, -11.11, -0.0])",SideSurface
120,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.18]","([0.06, 0.03, -0.0], [-0.87, 1.82, 0.18])",UpSide
121,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.28]","([0.0, -0.04, -0.0], [1.21, 0.01, 0.06])",DownSide
122,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.6]","([-0.0, 0.0, 0.0], [-0.0, -0.0, -0.0])",UpSide
123,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.66]","([0.0, -0.0, 0.0], [-0.0, -0.0, 0.0])",DownSide
124,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.23]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
125,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.83]","([0.0, 0.0, 0.0], [-0.0, 0.0, 0.0])",DownSide
126,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.25]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
127,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.21]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",UpSide
128,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.66]","([-0.0, -0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
129,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.85]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",UpSide
130,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.04]","([0.0, -0.0, 0.0], [0.0, 0.0, 0.0])",UpSide
131,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.38]","([-0.14, 0.06, -0.06], [-1.21, -3.46, -0.77])",DownSide
132,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.79]","([-0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
133,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.6]","([0.0, -0.0, 0.0], [-0.0, -0.0, -0.0])",UpSide
134,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.67]","([-0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",DownSide
135,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.25]","([0.07, 0.11, -0.03], [-3.13, 1.45, -0.7])",UpSide
136,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.27]","([-0.0, 0.0, 0.0], [0.0, -0.0, 0.0])",DownSide
137,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.93]","([0.11, -0.01, -0.01], [0.49, 3.27, 0.64])",UpSide
138,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.86]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
139,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.1]","([0.0, 0.0, 0.0], [0.0, 0.0, 0.0])",UpSide
140,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.87]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",DownSide
141,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.1]","([-1.25, -2.41, -0.0], [4.83, -2.51, 0.0])",SideSurface
142,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.1]","([0.04, 0.05, -0.0], [-1.57, 1.25, -0.18])",DownSide
143,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.89]","([-0.0, -0.0, 0.0], [-0.0, -0.0, -0.0])",DownSide
144,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.5]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",DownSide
145,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.15]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",DownSide
146,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.18]","([-0.04, 0.09, -0.0], [-2.64, -1.1, -0.42])",UpSide
147,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.97]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",DownSide
148,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.66]","([0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
149,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.93]","([-0.0, 0.0, -0.0], [0.0, -0.0, -0.0])",DownSide
150,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.84]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
151,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.12]","([-0.05, 0.05, -0.0], [-1.56, -1.35, -0.19])",UpSide
152,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.37]","([0.07, 0.01, -0.0], [-0.39, 2.11, -0.2])",DownSide
153,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.58]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",DownSide
154,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.9]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
155,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.12]","([0.08, -0.59, -0.01], [5.99, -2.58, -3.41])",DownSide
156,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.2]","([0.03, -0.07, -0.0], [2.04, 0.81, -0.22])",DownSide
157,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.78]","([-0.0, 0.0, 0.0], [-0.0, 0.0, -0.0])",UpSide
158,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.24]","([-0.14, 0.05, -0.09], [-1.77, -3.2, 0.8])",UpSide
159,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.72]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
160,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.7]","([-0.02, -0.07, -0.0], [1.96, -0.57, -0.19])",UpSide
161,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.14]","([0.6, 0.27, -0.19], [-1.89, 1.67, -3.53])",UpSide
162,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.17]","([0.04, 0.02, -0.0], [-0.49, 1.26, -0.08])",DownSide
163,0.5,0.1,0.2,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.19]","([-0.0, -0.0, 0.0], [0.0, 0.0, -0.0])",UpSide
