,radius,thickness,mass,restitution,lateralFriction,spinningFriction,rollingFriction,starPosition,starVelocity,side
164,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.9]","([-0.03, 0.01, -0.0], [-0.77, -2.52, -0.85])",DownSide
165,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.12]","([0.04, 0.05, 0.07], [4.6, 2.44, -4.75])",DownSide
166,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.84]","([-0.56, -1.23, -0.01], [9.3, -4.14, -0.0])",SideSurface
167,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.88]","([-0.0, -0.0, 0.0], [-0.0, -0.0, -0.0])",UpSide
168,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.97]","([-0.17, 1.92, 0.0], [-14.46, -1.27, -0.01])",SideSurface
169,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.27]","([-0.03, 0.04, -0.0], [-3.91, -1.83, -1.73])",UpSide
170,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.03]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
171,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.13]","([0.0, 0.04, -0.01], [-3.48, 0.21, -1.21])",UpSide
172,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.18]","([0.04, 0.01, -0.01], [-1.13, 3.82, -1.48])",DownSide
173,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.94]","([-0.06, -0.07, -0.05], [5.35, -2.77, -2.86])",UpSide
174,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.04]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
175,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.12]","([-0.01, -0.03, -0.0], [2.32, -1.09, -0.83])",DownSide
176,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 6.0]","([-0.13, 0.16, 0.09], [-3.55, 2.29, -10.18])",DownSide
177,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.98]","([0.0, -0.0, -0.0], [-0.0, 0.0, 0.0])",UpSide
178,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.74]","([-0.0, -0.0, 0.0], [0.0, 0.0, 0.0])",UpSide
179,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.14]","([0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
180,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.85]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
181,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.38]","([-0.02, -0.03, -0.01], [2.9, -1.79, 1.19])",UpSide
182,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.84]","([0.0, -0.0, 0.0], [0.0, 0.0, -0.0])",UpSide
183,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.66]","([0.54, -1.29, 0.0], [9.71, 4.0, 0.0])",SideSurface
184,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.89]","([-0.03, 0.01, -0.0], [-0.92, -2.33, 0.79])",UpSide
185,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.9]","([0.33, -0.01, 0.03], [-0.31, 11.05, 6.17])",DownSide
186,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.08]","([0.09, 0.21, 0.16], [-4.57, 6.94, -4.03])",UpSide
187,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.56]","([0.19, -0.14, -0.28], [-2.17, 6.81, -5.54])",UpSide
188,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.28]","([-0.07, -0.03, 0.02], [0.8, -5.47, -2.41])",UpSide
189,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.64]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
190,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.65]","([-0.0, -0.0, 0.0], [0.0, -0.01, 0.0])",UpSide
191,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.88]","([-1.91, 2.43, -0.0], [-17.48, -13.72, 6.94])",DownSide
192,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.66]","([-0.02, -0.04, 0.04], [2.07, -5.48, -4.26])",UpSide
193,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.39]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",DownSide
194,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.43]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
195,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.66]","([0.2, -1.28, -0.01], [9.27, 1.49, -3.0])",DownSide
196,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.12]","([-0.61, -0.31, -0.01], [2.41, -4.52, -0.0])",SideSurface
197,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.07]","([-0.02, 0.2, -0.17], [-0.63, 5.2, 7.05])",UpSide
198,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.77]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
199,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.68]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",DownSide
200,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.91]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
201,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.6]","([-0.04, -0.02, -0.01], [1.64, -3.56, -1.46])",UpSide
202,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.9]","([0.0, 0.0, 0.0], [0.0, 0.0, -0.0])",DownSide
203,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.86]","([-0.0, -0.07, -0.0], [4.82, -0.53, -1.89])",UpSide
204,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.17]","([-0.09, 0.6, 0.0], [-4.53, -0.6, 0.0])",SideSurface
205,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.46]","([-1.12, -0.12, 0.0], [0.92, -8.43, 0.0])",SideSurface
206,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.86]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
207,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.48]","([0.01, -0.02, 0.04], [0.06, -0.19, -0.15])",UpSide
208,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.97]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",DownSide
209,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.9]","([0.02, -0.04, -0.0], [3.29, 2.46, 1.59])",DownSide
210,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.24]","([0.03, 0.18, 0.23], [-4.41, -5.25, 5.95])",UpSide
211,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.74]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
212,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.94]","([0.05, -0.04, -0.01], [3.82, 3.76, 2.54])",DownSide
213,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.02]","([-1.03, 0.29, 0.0], [-2.18, -7.74, 0.0])",SideSurface
214,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.94]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",UpSide
215,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.18]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
216,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.06]","([0.03, -0.02, -0.01], [1.31, 3.05, 1.14])",DownSide
217,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.47]","([-2.07, -0.0, -0.01], [0.1, -15.59, -0.0])",SideSurface
218,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.62]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",DownSide
219,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.79]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
220,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.93]","([0.01, -0.16, -0.18], [4.57, 5.25, -4.92])",DownSide
221,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.52]","([0.01, 0.08, -0.11], [-2.5, -5.21, -4.96])",DownSide
222,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.58]","([-1.84, -1.33, -0.0], [9.66, -13.44, 4.66])",DownSide
223,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.51]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",SideSurface
224,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.01]","([0.0, 0.0, 0.0], [0.0, -0.0, 0.0])",UpSide
225,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.69]","([-0.01, 0.02, -0.0], [-2.09, -0.55, 0.66])",UpSide
226,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.12]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",SideSurface
227,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.47]","([1.54, -0.55, 0.0], [4.15, 11.54, 0.0])",SideSurface
228,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.54]","([-0.05, 0.1, 0.08], [-1.97, -6.41, 4.67])",UpSide
229,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.31]","([0.01, -0.04, -0.01], [4.61, 1.39, 2.17])",DownSide
230,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.91]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
231,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.87]","([0.06, -0.04, -0.0], [0.31, 0.42, -0.0])",SideSurface
232,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.58]","([-0.15, 0.18, 0.0], [-1.36, -1.14, -0.0])",SideSurface
233,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.24]","([0.03, -0.01, -0.0], [1.31, 2.2, -0.83])",DownSide
234,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.39]","([0.0, -0.04, -0.01], [3.89, 0.4, -1.42])",UpSide
235,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.7]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
236,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.81]","([-0.0, -0.0, -0.0], [-0.0, -0.0, 0.0])",DownSide
237,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.54]","([1.4, -0.86, 0.0], [6.46, 10.51, 0.0])",SideSurface
238,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.45]","([-0.06, -0.0, 0.0], [-0.34, -4.85, -1.99])",UpSide
239,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.79]","([0.03, -0.17, 0.0], [1.24, 0.19, -0.0])",SideSurface
240,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.62]","([0.0, -0.03, -0.0], [2.91, 0.38, -0.96])",DownSide
241,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.56]","([0.02, 0.03, -0.03], [-2.52, 4.61, 2.91])",UpSide
242,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.79]","([-0.05, -0.05, 0.01], [2.67, -4.36, -2.12])",UpSide
243,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.26]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",DownSide
244,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.23]","([0.02, -0.01, -0.0], [1.21, 1.8, 0.68])",DownSide
245,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.98]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
246,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.79]","([3.07, -0.61, 0.01], [4.62, 23.09, 0.01])",SideSurface
247,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.68]","([0.04, 0.16, 0.17], [-5.93, -3.92, 4.25])",UpSide
248,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.17]","([-0.0, 0.04, -0.01], [-3.68, -0.19, -1.31])",DownSide
249,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.31]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",DownSide
250,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.4]","([-0.0, -0.0, 0.0], [0.0, -0.0, 0.0])",SideSurface
251,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.17]","([-0.03, 0.03, -0.01], [-2.76, -2.71, 1.45])",DownSide
252,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.82]","([1.21, -1.53, 0.0], [11.54, 9.09, 0.01])",SideSurface
253,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.93]","([0.04, 0.11, -0.12], [-3.53, 5.5, 5.65])",UpSide
254,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.31]","([-0.1, -0.02, -0.02], [2.64, -6.55, -4.71])",DownSide
255,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.44]","([0.01, -0.08, -0.0], [5.07, 1.05, 2.07])",DownSide
256,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.76]","([-0.0, 0.0, 0.0], [-0.0, -0.0, -0.0])",SideSurface
257,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.98]","([-0.03, 0.0, -0.0], [-0.47, -2.99, -1.01])",UpSide
258,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.59]","([0.07, -0.07, 0.01], [5.06, 3.09, -2.58])",DownSide
259,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.15]","([-0.0, 0.0, 0.0], [-0.0, -0.0, -0.0])",DownSide
260,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.75]","([-2.13, -1.17, -0.0], [8.84, -16.0, -0.01])",SideSurface
261,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.29]","([-0.0, -0.0, 0.0], [0.0, -0.0, -0.0])",SideSurface
262,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.08]","([-1.05, 1.22, 0.0], [-9.14, -7.88, 0.0])",SideSurface
263,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.06]","([-0.02, 0.02, -0.0], [-1.64, -1.98, -0.84])",UpSide
264,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.49]","([0.03, -0.03, -0.01], [2.64, 2.81, -1.43])",DownSide
265,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.43]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",SideSurface
266,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.28]","([0.13, -0.79, 0.0], [5.92, 0.94, 0.0])",SideSurface
267,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.53]","([0.44, -1.2, -0.0], [9.03, 3.3, 0.0])",SideSurface
268,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.42]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",UpSide
269,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.47]","([-0.02, -0.07, -0.0], [4.98, -1.04, 2.03])",DownSide
270,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.19]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
271,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.77]","([-0.19, -0.02, 0.2], [6.44, -1.86, 7.27])",DownSide
272,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.57]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
273,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.5]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
274,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.09]","([0.02, 0.01, -0.0], [-0.93, 2.11, -0.72])",UpSide
275,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.95]","([0.1, 0.15, 0.25], [0.43, 6.82, -5.59])",UpSide
276,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.5]","([0.04, -0.0, -0.01], [0.08, 3.93, 1.46])",DownSide
277,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.67]","([-0.29, 0.74, -0.0], [-5.55, -2.16, 0.0])",SideSurface
278,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.84]","([0.49, 0.95, 0.0], [-7.16, 3.68, -0.0])",SideSurface
279,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.14]","([-0.08, 0.09, 0.02], [3.69, 1.12, 6.57])",DownSide
280,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.01]","([0.06, 0.04, -0.01], [-2.92, 4.82, -2.62])",DownSide
281,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.66]","([0.43, 3.35, -0.0], [-25.15, 3.26, 0.0])",SideSurface
282,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.33]","([1.35, 0.81, -0.01], [-6.01, 10.15, 0.0])",SideSurface
283,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.34]","([0.15, 0.01, 0.18], [4.69, 5.33, -5.68])",DownSide
284,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.2]","([0.3, 1.28, -0.0], [-9.64, 2.27, 0.01])",SideSurface
285,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.26]","([-0.0, -0.09, 0.09], [0.5, -5.45, -6.84])",UpSide
286,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.25]","([0.03, -0.05, -0.0], [4.1, 2.01, -1.82])",DownSide
287,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.1]","([1.31, -0.69, -0.01], [5.3, 9.78, 0.0])",SideSurface
288,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.15]","([0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
289,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.11]","([0.03, -0.02, -0.01], [1.66, 2.76, 1.11])",UpSide
290,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.18]","([-1.19, -0.19, 0.0], [1.4, -8.92, 0.0])",SideSurface
291,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.6]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",DownSide
292,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.15]","([0.04, 0.03, -0.0], [-2.49, 3.78, -1.78])",DownSide
293,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.03]","([-0.92, 1.95, 0.0], [-14.7, -6.89, 0.01])",SideSurface
294,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.21]","([0.63, 0.48, -0.0], [-3.61, 4.74, -0.0])",SideSurface
295,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.2]","([0.04, -0.01, -0.01], [0.56, 3.84, 1.41])",UpSide
296,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.88]","([-0.06, -0.01, -0.01], [0.52, -4.66, -1.88])",DownSide
297,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.51]","([-0.04, 0.01, 0.04], [-5.34, -1.64, -3.66])",UpSide
298,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.54]","([-0.0, 0.02, -0.0], [-2.16, -0.3, -0.66])",UpSide
299,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.36]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
300,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.36]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
301,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.4]","([0.03, 0.03, -0.01], [-2.39, 2.89, 1.38])",DownSide
302,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.9]","([0.04, 0.11, 0.01], [-5.27, 2.99, -2.45])",UpSide
303,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.22]","([-0.0, 0.0, -0.0], [0.0, -0.0, -0.0])",DownSide
304,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.56]","([-0.0, -0.0, -0.0], [-0.0, 0.0, 0.0])",UpSide
305,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.76]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",UpSide
306,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.4]","([-1.54, -0.1, -0.0], [0.71, -10.95, 3.4])",DownSide
307,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.36]","([-0.0, 0.0, 0.0], [-0.0, -0.0, -0.0])",UpSide
308,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.52]","([-0.11, 2.59, -0.0], [-15.75, -0.66, -11.13])",DownSide
309,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.5]","([0.05, -0.36, 0.18], [2.4, 6.32, 13.57])",UpSide
310,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.69]","([0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
311,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.49]","([0.05, -0.07, -0.06], [3.98, 5.03, -3.99])",DownSide
312,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.78]","([-0.03, -0.02, -0.01], [1.36, -2.83, -1.06])",UpSide
313,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.57]","([0.0, 0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
314,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.87]","([-0.16, 0.04, -0.17], [2.8, -6.5, -3.83])",UpSide
315,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.88]","([0.0, -0.0, 0.0], [0.0, 0.0, 0.0])",SideSurface
316,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.2]","([-0.0, -0.0, 0.0], [0.0, -0.0, -0.0])",DownSide
317,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.27]","([-0.23, -0.06, 0.0], [0.47, -1.73, -0.0])",SideSurface
318,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.02]","([0.07, 0.05, -0.04], [-2.08, 5.37, 2.67])",DownSide
319,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.5]","([0.01, 0.07, -0.03], [-5.96, 1.66, 3.59])",UpSide
320,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.27]","([-1.8, 1.58, -0.0], [-11.92, -13.5, 0.0])",SideSurface
321,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.97]","([-1.35, 1.93, -0.01], [-14.56, -10.11, 0.0])",SideSurface
322,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.27]","([-1.8, -2.26, -0.0], [14.79, -11.73, 10.49])",DownSide
323,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.82]","([-0.0, -0.0, 0.0], [0.0, -0.0, -0.0])",SideSurface
324,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.67]","([-0.1, -0.89, -0.0], [6.73, -0.73, 0.0])",SideSurface
325,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.32]","([0.0, -0.0, 0.0], [0.0, 0.0, -0.0])",DownSide
326,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.2]","([-0.02, -0.01, -0.0], [1.29, -1.83, 0.71])",UpSide
