,radius,thickness,mass,restitution,lateralFriction,spinningFriction,rollingFriction,starPosition,starVelocity,side
88,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.38]","([0.02, 0.07, 0.01], [-5.12, 0.64, 2.15])",UpSide
89,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.8]","([0.33, 2.42, 0.01], [-18.22, 2.5, -0.01])",SideSurface
90,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.27]","([-0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
91,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.88]","([0.0, -0.0, 0.0], [0.0, 0.0, 0.0])",UpSide
92,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.07]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
93,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.77]","([2.47, 0.85, -0.0], [-6.18, 18.01, 5.31])",UpSide
94,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.42]","([-2.83, 0.27, 0.0], [-1.97, -21.26, -0.01])",SideSurface
95,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.33]","([2.32, 2.02, -0.0], [-15.22, 17.38, -0.01])",SideSurface
96,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.43]","([0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
97,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.94]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
98,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.27]","([0.0, -0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
99,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.12]","([-1.15, -0.69, 0.0], [5.19, -8.69, 0.0])",SideSurface
100,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.58]","([0.0, 0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
101,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.3]","([-0.0, 0.0, 0.0], [-0.0, -0.0, -0.0])",SideSurface
102,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.02]","([0.63, -0.59, 0.01], [4.45, 4.75, -0.0])",SideSurface
103,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.82]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
104,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.37]","([0.02, -0.03, -0.0], [2.65, 1.3, -0.98])",DownSide
105,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.94]","([-0.0, 0.0, 0.0], [-0.0, -0.0, -0.0])",DownSide
106,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.89]","([-0.02, 0.0, -0.01], [0.07, -1.97, 0.57])",DownSide
107,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.96]","([-0.04, -0.09, -0.03], [4.16, -7.38, 16.77])",UpSide
108,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.2]","([0.85, -2.27, -0.0], [16.29, 6.12, -5.56])",UpSide
109,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.63]","([0.07, -0.0, 0.01], [1.51, 5.03, -2.35])",DownSide
110,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.34]","([-1.61, 1.69, -0.01], [-12.73, -12.04, 0.0])",SideSurface
111,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.33]","([-0.0, 0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
112,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.42]","([-0.0, -0.0, 0.0], [-0.0, -0.0, -0.0])",UpSide
113,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.54]","([-0.16, -0.14, -0.11], [1.6, -8.03, 6.64])",UpSide
114,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.35]","([-0.03, 0.0, 0.01], [1.93, -4.67, 2.82])",DownSide
115,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.57]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
116,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.12]","([-0.04, -0.04, -0.01], [3.48, -2.86, 1.77])",DownSide
117,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.68]","([0.02, 0.01, -0.0], [-1.06, 1.87, -0.67])",DownSide
118,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.24]","([0.03, 0.04, -0.02], [-4.66, 1.79, -2.35])",DownSide
119,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.38]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
120,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.49]","([1.7, -1.15, -0.01], [8.73, 12.73, 0.0])",SideSurface
121,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.14]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
122,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.14]","([-0.0, -0.01, 0.0], [0.1, -0.01, -0.0])",DownSide
123,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.04]","([0.02, 0.99, 0.0], [-7.48, 0.11, -0.0])",SideSurface
124,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.94]","([0.29, -1.1, 0.01], [8.27, 2.18, 0.0])",SideSurface
125,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.33]","([0.0, 0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
126,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.16]","([-0.02, 0.09, -0.02], [-6.34, -1.86, -3.88])",UpSide
127,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.99]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",DownSide
128,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.23]","([0.06, 0.11, 0.01], [-5.14, 4.78, -3.8])",UpSide
129,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.7]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
130,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.01]","([0.03, -0.03, -0.01], [2.6, 2.45, 1.29])",DownSide
131,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.31]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",DownSide
132,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.65]","([0.04, 0.05, 0.01], [-2.72, 4.36, -2.31])",UpSide
133,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.34]","([0.08, 0.09, 0.14], [-6.3, -1.54, 4.88])",DownSide
134,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.98]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
135,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.6]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
136,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.87]","([-0.0, 0.0, 0.0], [-0.0, 0.0, -0.0])",UpSide
137,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.14]","([-0.53, 0.27, -0.0], [-1.99, -4.01, 0.0])",SideSurface
138,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.87]","([1.1, -0.58, -0.01], [4.56, 8.9, -1.8])",SideSurface
139,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.3]","([0.02, 0.02, -0.0], [-1.91, 1.41, 0.75])",UpSide
140,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.04]","([-0.0, -0.0, 0.0], [0.0, -0.0, 0.0])",DownSide
141,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.07]","([0.01, 0.04, -0.0], [-3.24, 1.0, -1.19])",UpSide
142,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.08]","([0.07, -0.02, 0.02], [3.13, 4.46, -2.5])",DownSide
143,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.43]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
144,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.6]","([1.07, 0.68, -0.0], [-5.16, 8.0, -0.01])",SideSurface
145,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.31]","([1.26, -1.49, -0.01], [11.11, 9.54, -0.0])",SideSurface
146,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.38]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",UpSide
147,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.83]","([0.0, 0.0, 0.0], [-0.0, 0.0, 0.0])",SideSurface
148,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.57]","([0.0, -0.0, 0.0], [0.0, 0.0, 0.0])",DownSide
149,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.56]","([-0.0, -0.03, -0.0], [2.54, -0.26, -0.81])",UpSide
150,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.22]","([-0.0, 0.0, 0.0], [0.0, 0.0, 0.0])",UpSide
151,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.44]","([-0.12, -0.19, -0.14], [8.28, -2.19, -4.31])",DownSide
152,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.89]","([-0.0, 0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
153,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.58]","([-0.04, -0.04, -0.01], [2.89, -3.28, -1.7])",UpSide
154,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.6]","([0.05, 0.04, -0.02], [-3.43, 3.77, -2.15])",DownSide
155,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.87]","([-0.48, 1.24, -0.0], [-9.28, -3.63, -0.01])",SideSurface
156,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.81]","([0.04, 0.09, -0.12], [-1.96, -4.74, -6.62])",DownSide
157,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.42]","([0.04, -0.11, -0.01], [7.85, 1.61, 14.3])",DownSide
158,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.05]","([0.04, -0.02, -0.01], [1.7, 3.66, 1.51])",DownSide
159,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.22]","([-0.29, -1.58, -0.0], [11.89, -2.22, 0.01])",SideSurface
160,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.96]","([-1.5, 0.48, -0.0], [-3.55, -11.27, -0.0])",SideSurface
161,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.09]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
162,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.18]","([0.09, 0.4, -0.2], [-9.07, 3.43, 6.88])",DownSide
163,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.04]","([0.02, -0.05, 0.02], [3.52, 3.56, 2.27])",DownSide
