,radius,thickness,mass,restitution,lateralFriction,spinningFriction,rollingFriction,starPosition,starVelocity,side
48,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.39]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",UpSide
49,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.69]","([0.01, -0.02, -0.0], [2.09, 1.26, 0.79])",UpSide
50,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.23]","([-0.08, 0.03, -0.03], [-2.45, -5.23, 2.64])",DownSide
51,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.24]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",SideSurface
52,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.52]","([0.23, -0.94, 0.01], [7.07, 1.73, -0.01])",SideSurface
53,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.5]","([-1.82, -2.88, -0.0], [18.47, -11.64, 13.2])",DownSide
54,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.27]","([-0.0, 0.0, 0.0], [0.0, -0.0, 0.0])",DownSide
55,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.29]","([0.01, 0.04, 0.05], [-2.76, -4.52, 3.52])",DownSide
56,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.26]","([0.0, -0.0, -0.0], [-0.0, -0.0, -0.0])",UpSide
57,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.39]","([-0.28, 0.3, -0.01], [-2.29, -2.03, 0.0])",SideSurface
58,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.72]","([0.03, 0.03, -0.01], [-2.36, 2.76, -1.32])",UpSide
59,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.99]","([0.0, -0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
60,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.08]","([2.18, 0.08, 0.0], [-0.61, 16.38, 0.0])",SideSurface
61,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.51]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
62,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.82]","([-0.06, 0.08, 0.0], [-4.64, -4.29, 3.28])",UpSide
63,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.21]","([-0.0, -0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
64,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.87]","([-0.0, -0.0, 0.0], [0.0, 0.0, -0.0])",DownSide
65,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.52]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
66,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.65]","([0.16, 0.11, 0.12], [-7.24, 3.57, 4.19])",DownSide
67,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.55]","([-0.74, 1.59, 0.0], [-11.93, -5.57, 0.0])",SideSurface
68,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.76]","([0.0, 0.0, 0.0], [-0.0, 0.0, 0.0])",DownSide
69,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.58]","([0.16, 0.36, -0.19], [-3.56, 6.96, 9.96])",UpSide
70,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.16]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
71,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.75]","([-0.0, 0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
72,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.96]","([0.02, 0.02, -0.0], [-1.52, 1.71, 0.73])",DownSide
73,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.77]","([0.06, -0.01, -0.01], [1.0, 4.83, 2.1])",DownSide
74,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.76]","([-0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",DownSide
75,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.27]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",UpSide
76,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.03]","([-1.59, 1.81, 0.0], [-13.59, -11.97, 0.0])",SideSurface
77,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.72]","([0.0, -0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
78,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.25]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
79,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.36]","([-0.56, -0.61, -0.0], [4.57, -4.22, 0.0])",SideSurface
80,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.75]","([0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
81,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.64]","([-0.0, -0.0, -0.0], [-0.0, -0.0, -0.0])",UpSide
82,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.79]","([-0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
83,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.7]","([0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
84,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.78]","([0.04, -0.02, -0.01], [1.45, 3.44, -1.36])",DownSide
85,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.33]","([-0.0, -0.0, 0.0], [-0.0, -0.0, -0.0])",UpSide
86,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.53]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
87,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.87]","([-0.01, 0.17, 0.02], [-7.4, -1.41, 3.38])",UpSide
88,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.16]","([-0.0, 0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
89,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.83]","([0.21, -2.29, -0.02], [11.76, 5.35, -10.63])",DownSide
90,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.91]","([-0.63, 0.27, 0.0], [-1.99, -4.77, -0.0])",SideSurface
91,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.67]","([-2.2, 1.17, -0.0], [-9.01, -16.75, 1.26])",SideSurface
92,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.68]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
93,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.78]","([0.0, -0.0, -0.0], [-0.0, 0.0, 0.0])",UpSide
94,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.37]","([-0.12, 0.03, -0.06], [-2.94, -5.76, 2.89])",DownSide
95,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.69]","([-0.01, -0.03, -0.0], [3.0, -0.75, -1.04])",UpSide
96,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.73]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
97,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.41]","([-0.03, 0.01, -0.0], [-1.24, -2.66, 0.97])",DownSide
98,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.31]","([-0.01, 0.1, -0.13], [-1.55, 5.35, 4.57])",DownSide
99,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.18]","([-0.0, -0.04, -0.01], [3.31, -0.15, 1.13])",DownSide
100,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.79]","([-0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
