,radius,thickness,mass,restitution,lateralFriction,spinningFriction,rollingFriction,starPosition,starVelocity,side
76,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.65]","([-0.04, 0.03, -0.01], [-2.3, -3.88, 1.88])",UpSide
77,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.9]","([0.1, -0.0, -0.14], [5.38, 3.93, 7.31])",UpSide
78,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.86]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
79,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.47]","([-0.04, 0.0, -0.01], [-0.07, -3.58, 1.26])",UpSide
80,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.37]","([-0.06, 0.66, 0.0], [-4.92, -0.42, -0.0])",SideSurface
81,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.73]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
82,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.78]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",DownSide
83,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.3]","([0.05, -0.01, -0.01], [0.71, 4.54, -1.88])",UpSide
84,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.84]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",DownSide
85,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.9]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",DownSide
86,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.4]","([0.0, 0.0, 0.0], [-0.0, -0.0, -0.0])",DownSide
87,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.9]","([-2.07, -0.42, -0.01], [3.25, -15.58, -0.0])",SideSurface
88,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.51]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",SideSurface
89,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.02]","([0.04, -0.03, -0.01], [2.75, 3.02, 1.55])",UpSide
90,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.62]","([-1.77, 1.7, -0.0], [-10.3, -10.7, -10.53])",DownSide
91,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.12]","([0.0, -0.0, 0.0], [0.01, 0.01, -0.0])",DownSide
92,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.07]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
93,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.86]","([-0.64, 1.93, -0.01], [-14.5, -4.91, -0.01])",SideSurface
94,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.02]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
95,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.96]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",SideSurface
96,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.0]","([1.75, -2.33, 0.0], [17.49, 13.19, -0.01])",SideSurface
97,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.17]","([0.0, 0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
98,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.77]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
99,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.32]","([0.03, -0.01, -0.01], [0.93, 3.17, 1.13])",DownSide
100,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.76]","([-2.29, -0.93, -0.0], [6.78, -16.65, -5.03])",DownSide
